2/27/20 1:45,64.092
2/27/20 1:30,58.877
2/27/20 1:15,58.729
2/27/20 1:00,59.935
2/27/20 0:45,59.624
2/27/20 0:30,62.663
2/27/20 0:15,66.878
2/27/20 0:00,65.096
2/26/20 23:45,61.761
2/26/20 23:30,64.975
2/26/20 23:15,75.369
2/26/20 23:00,119.495
2/26/20 22:45,124.934
2/26/20 22:30,126.604
2/26/20 22:15,128.313
2/26/20 22:00,130.31
2/26/20 21:45,135.867
2/26/20 21:30,145.531
2/26/20 21:15,146.08
2/26/20 21:00,146.777
2/26/20 20:45,148.843
2/26/20 20:30,149.429
2/26/20 20:15,154.138
2/26/20 20:00,154.622
2/26/20 19:45,158.327
2/26/20 19:30,159.161
2/26/20 19:15,151.92
2/26/20 19:00,156.039
2/26/20 18:45,154.487
2/26/20 18:30,155.655
2/26/20 18:15,160.519
2/26/20 18:00,157.184
2/26/20 17:45,152.992
2/26/20 17:30,151.73
2/26/20 17:15,160.154
2/26/20 17:00,170.495
2/26/20 16:45,166.613
2/26/20 16:30,166.739
2/26/20 16:15,170.518
2/26/20 16:00,176.578
2/26/20 15:45,172.336
2/26/20 15:30,164.357
2/26/20 15:15,178.571
2/26/20 15:00,180.184
2/26/20 14:45,170.44
2/26/20 14:30,161.482
2/26/20 14:15,172.056
2/26/20 14:00,179.999
2/26/20 13:45,171.396
2/26/20 13:30,167.207
2/26/20 13:15,166.623
2/26/20 13:00,167.859
2/26/20 12:45,166.563
2/26/20 12:30,163.958
2/26/20 12:15,169.247
2/26/20 12:00,167.369
2/26/20 11:45,164.084
2/26/20 11:30,160.863
2/26/20 11:15,166.59
2/26/20 11:00,165.716
2/26/20 10:45,160.038
2/26/20 10:30,156.999
2/26/20 10:15,162.591
2/26/20 10:00,168.373
2/26/20 9:45,155.109
2/26/20 9:30,154.783
2/26/20 9:15,160.922
2/26/20 9:00,162.026
2/26/20 8:45,158.389
2/26/20 8:30,155.54
2/26/20 8:15,149.575
2/26/20 8:00,145.205
2/26/20 7:45,133.289
2/26/20 7:30,127.392
2/26/20 7:15,125.335
2/26/20 7:00,118.578
2/26/20 6:45,123.604
2/26/20 6:30,135.549
2/26/20 6:15,135.569
2/26/20 6:00,111.407
2/26/20 5:45,99.2
2/26/20 5:30,87.128
2/26/20 5:15,81.012
2/26/20 5:00,77.877
2/26/20 4:45,80.012
2/26/20 4:30,80.086
2/26/20 4:15,76.717
2/26/20 4:00,67.176
2/26/20 3:45,68.124
2/26/20 3:30,70.819
2/26/20 3:15,67.022
2/26/20 3:00,63.517
2/26/20 2:45,62.256
2/26/20 2:30,64.388
2/26/20 2:15,62.755
2/26/20 2:00,62.857
2/26/20 1:45,63.223
2/26/20 1:30,63.686
2/26/20 1:15,64.369
2/26/20 1:00,61.702
2/26/20 0:45,58.822
2/26/20 0:30,60.482
2/26/20 0:15,65.034
2/26/20 0:00,67.197
2/25/20 23:45,68.679
2/25/20 23:30,71.301
2/25/20 23:15,81.022
2/25/20 23:00,123.001
2/25/20 22:45,127.896
2/25/20 22:30,130.557
2/25/20 22:15,130.836
2/25/20 22:00,132.427
2/25/20 21:45,137.092
2/25/20 21:30,139.048
2/25/20 21:15,136.707
2/25/20 21:00,136.628
2/25/20 20:45,137.975
2/25/20 20:30,139.355
2/25/20 20:15,146.865
2/25/20 20:00,150.454
2/25/20 19:45,146.188
2/25/20 19:30,146.732
2/25/20 19:15,144.083
2/25/20 19:00,146.125
2/25/20 18:45,149.465
2/25/20 18:30,153.964
2/25/20 18:15,160.348
2/25/20 18:00,162.294
2/25/20 17:45,155.657
2/25/20 17:30,155.901
2/25/20 17:15,165.05
2/25/20 17:00,168.446
2/25/20 16:45,167.577
2/25/20 16:30,168.541
2/25/20 16:15,174.9
2/25/20 16:00,176.086
2/25/20 15:45,170.588
2/25/20 15:30,175.145
2/25/20 15:15,175
2/25/20 15:00,178.746
2/25/20 14:45,171.028
2/25/20 14:30,158.446
2/25/20 14:15,160.174
2/25/20 14:00,170.346
2/25/20 13:45,161.819
2/25/20 13:30,159.077
2/25/20 13:15,159.793
2/25/20 13:00,157.951
2/25/20 12:45,156.995
2/25/20 12:30,159.715
2/25/20 12:15,154.287
2/25/20 12:00,156.716
2/25/20 11:45,154.064
2/25/20 11:30,155.168
2/25/20 11:15,157.385
2/25/20 11:00,156.569
2/25/20 10:45,150.921
2/25/20 10:30,151.764
2/25/20 10:15,156.509
2/25/20 10:00,158.345
2/25/20 9:45,153.68
2/25/20 9:30,155.368
2/25/20 9:15,155.045
2/25/20 9:00,152.387
2/25/20 8:45,146.012
2/25/20 8:30,144.728
2/25/20 8:15,143.162
2/25/20 8:00,137.657
2/25/20 7:45,128.708
2/25/20 7:30,119.549
2/25/20 7:15,111.655
2/25/20 7:00,107.879
2/25/20 6:45,117.266
2/25/20 6:30,127.301
2/25/20 6:15,125.963
2/25/20 6:00,109.422
2/25/20 5:45,107.375
2/25/20 5:30,106.039
2/25/20 5:15,99.999
2/25/20 5:00,94.797
2/25/20 4:45,84.052
2/25/20 4:30,80.679
2/25/20 4:15,78.023
2/25/20 4:00,69.601
2/25/20 3:45,68.954
2/25/20 3:30,70.582
2/25/20 3:15,70.991
2/25/20 3:00,66.731
2/25/20 2:45,66.819
2/25/20 2:30,71.503
2/25/20 2:15,75.912
2/25/20 2:00,76.027
2/25/20 1:45,65.794
2/25/20 1:30,64.392
2/25/20 1:15,70.824
2/25/20 1:00,70.529
2/25/20 0:45,70.036
2/25/20 0:30,69.305
2/25/20 0:15,69.214
2/25/20 0:00,67.228
2/24/20 23:45,67.952
2/24/20 23:30,68.945
2/24/20 23:15,79.075
2/24/20 23:00,116.682
2/24/20 22:45,117.502
2/24/20 22:30,119.19
2/24/20 22:15,122.068
2/24/20 22:00,122.409
2/24/20 21:45,123.599
2/24/20 21:30,124.224
2/24/20 21:15,121.439
2/24/20 21:00,121.553
2/24/20 20:45,128.291
2/24/20 20:30,126.876
2/24/20 20:15,131.714
2/24/20 20:00,135.095
2/24/20 19:45,139.885
2/24/20 19:30,144.972
2/24/20 19:15,146.191
2/24/20 19:00,146.828
2/24/20 18:45,137.333
2/24/20 18:30,136.812
2/24/20 18:15,138.509
2/24/20 18:00,146.949
2/24/20 17:45,138.519
2/24/20 17:30,145.541
2/24/20 17:15,150.22
2/24/20 17:00,151.273
2/24/20 16:45,149.238
2/24/20 16:30,156.902
2/24/20 16:15,157.149
2/24/20 16:00,160.78
2/24/20 15:45,150.808
2/24/20 15:30,155.159
2/24/20 15:15,152.442
2/24/20 15:00,156.383
2/24/20 14:45,151.882
2/24/20 14:30,154.109
2/24/20 14:15,152.211
2/24/20 14:00,161.743
2/24/20 13:45,154.36
2/24/20 13:30,155.058
2/24/20 13:15,157.339
2/24/20 13:00,164.011
2/24/20 12:45,158.631
2/24/20 12:30,155.587
2/24/20 12:15,161.966
